event_id,p_completed,p_terminated,p_withdrawn,outcome_probability_source,outcome_match_source,actual_deal_status_raw,actual_outcome_label,outcome_train_n,outcome_train_completed,outcome_train_terminated,outcome_train_withdrawn,outcome_nb_categorical_alpha,outcome_nb_prior_strength,outcome_nb_variance_shrinkage,outcome_nb_likelihood_weight,outcome_nb_prior_blend,outcome_nb_inner_validation_brier
E000186_20080215_Iron___Glass_Bancorp_Inc__FNB_Corp_PA,0.8580283700518765,0.1076922396947944,0.0342793902533291,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000187_20080409_EP_Medsystems_Inc__St_Jude_Medical_Inc,0.8580390754332996,0.1076817482389879,0.0342791763277124,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000188_20120514_Citizens_South_Banking_Corp__Park_Sterling_Corp,0.8593848398708286,0.1061877785022732,0.0344273816268983,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000190_20161104_First_Menasha_Bancshares_Inc__Nicolet_Bankshares_Inc,0.8606753853100524,0.1045434114300083,0.0347812032599393,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000191_20101012_Rome_Bancorp_Inc__Beacon_Financial_Corp,0.6958064981475733,0.245000502292349,0.0591929995600777,bbg_naive_bayes_temporal_tuned_full_training,event_frame_fallback_no_bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000192_20060829_Old_Florida_Bankshares_Inc__Bank_of_Florida_Corp,0.8574681752086497,0.1082841729406162,0.034247651850734,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000193_20070814_Union_Bankshares_Co_ME__Camden_National_Corp,0.8577781013573738,0.1079614029076291,0.034260495734997,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000194_20150127_National_Bancshares_Corp_OH__Farmers_National_Banc_Corp,0.8604121821471703,0.1049267793633846,0.0346610384894451,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000195_20210422_SouthCrest_Financial_Group_Inc__Colony_Bankcorp_Inc,0.8618923187634132,0.1024965011443321,0.0356111800922546,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000196_20221019_HV_Bancorp_Inc__Citizens_Financial_Services_Inc,0.8620949711667338,0.1020987315976223,0.0358062972356438,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000197_20061011_Potomac_Bank_of_Virginia_Fairfax_VA__Sandy_Spring_Bancorp_Inc,0.8575404250027635,0.1082126173583144,0.0342469576389221,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000198_20070608_Futura_Banc_Corp__Civista_Bancshares_Inc,0.8578446319658851,0.1078958053122408,0.034259562721874,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000199_20130129_Somerset_Hills_Bancorp__Lakeland_Bancorp_Inc,0.8598252879836321,0.1056926358037454,0.0344820762126225,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000200_20130305_Newport_Bancorp_Inc__SI_Financial_Group_Inc,0.8598274141306985,0.1056907210720005,0.0344818647973009,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000201_20100517_South_Financial_Group_Inc_The__Toronto-Dominion_Bank_The,0.858191598999414,0.1075640716588601,0.0342443293417258,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000203_20160823_Commercial_Bancshares_Inc_OH__Premier_Financial_Corp,0.8607766743552171,0.1044630736655936,0.0347602519791893,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000206_20170329_Scottdale_Bank___Trust_Co_The__Mid_Penn_Bancorp_Inc,0.861068632545863,0.1040456757555011,0.0348856916986359,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000207_20081205_Old_Forge_Bank__Penseco_Financial_Services_Corp,0.8582074978296746,0.1075167251045589,0.0342757770657665,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000208_20080109_Shore_Financial_Corp__Xenith_Bankshares_Inc,0.8582115293116975,0.1075127760866544,0.034275694601648,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000209_20070625_Christiana_Bank___Trust_Co_DE__National_Penn_Bancshares_Inc,0.8579011330015769,0.1078401041925904,0.0342587628058327,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000210_20151005_Community_Bank_of_South_Florida_Inc__CenterState_Bank_Corp,0.8605164127312526,0.1048398448669521,0.0346437424017953,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000211_20140910_Colonial_Financial_Services_Inc__Cape_Bancorp_Inc,0.8602051470433473,0.1052427684852638,0.0345520844713888,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000212_20070827_Carolina_National_Corp__First_National_Bancshares_Inc_SC,0.857911420749235,0.1078299630363299,0.034258616214435,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000214_20140414_FedFirst_Financial_Corp__CB_Financial_Services_Inc,0.8602116952991471,0.1052370788367064,0.0345512258641465,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000216_20120501_Central_Bancorp_Inc_MA__Independent_Bank_Corp,0.8595643997053777,0.1060216283042541,0.0344139719903681,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000217_20080108_MFB_Corp__MutualFirst_Financial_Inc,0.8582407250879132,0.1074841796755287,0.0342750952365582,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000219_20151001_Jacksonville_Bancorp_Inc_FL__Ameris_Bancorp,0.8605395486559346,0.1048205927450122,0.034639858599053,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000220_20131002_Investors_Capital_Holdings_Ltd__Aretec_Group_Inc,0.8599153023011893,0.1056116490915189,0.0344730486072918,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000221_20250708_PB_Bankshares_Inc__Norwood_Financial_Corp,0.8626565173205768,0.1009778255756151,0.036365657103808,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000222_20210729_Royal_Financial_Inc__Finward_Bancorp,0.8620353445033753,0.102420585837073,0.0355440696595517,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000224_20171116_First_West_Virginia_Bancorp_Inc__CB_Financial_Services_Inc,0.8611417624529302,0.1039913868293669,0.0348668507177029,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000225_20120910_WSB_Holdings_Inc__Old_Line_Bancshares_Inc,0.8596062045852471,0.1059830136310691,0.0344107817836839,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000226_20150826_Hopewell_Valley_Community_Bank__Northfield_Bancorp_Inc,0.860573262803285,0.1047925776467514,0.0346341595499635,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000227_20190624_Shore_Community_Bank__1st_Constitution_Bancorp,0.861652756083855,0.1031822904244908,0.0351649534916541,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000228_20121018_Luzerne_National_Bank_Corp__Penns_Woods_Bancorp_Inc,0.8596244912676952,0.1059661349504155,0.0344093737818892,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000229_20230518_Cincinnati_Bancorp_Inc__LCNB_Corp,0.8624215534762191,0.1016543972245547,0.0359240492992262,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000230_20160426_Foundation_Bancorp_Inc_WA__Pacific_Continental_Corp,0.8608940512424135,0.1043704367904677,0.0347355119671188,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000231_20160601_First_Century_Bankshares_Inc__Summit_Financial_Group_Inc,0.8608955718735491,0.1043692415764513,0.0347351865499996,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000232_20161108_Greer_Bancshares_Inc__Carolina_Financial_Corp,0.8608985412858339,0.1043669080776609,0.0347345506365052,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000233_20061214_CN_Bancorp_Inc__Sandy_Spring_Bancorp_Inc,0.8577240914304429,0.108030758884602,0.0342451496849551,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000234_20070830_TSB_Financial_Corp__SOUTHSTATE_BANK_CORP,0.8580311713648303,0.1077119488323468,0.0342568798028229,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000235_20111116_Hampshire_First_Bank__NBT_Bancorp_Inc,0.8593275667327246,0.1063127845606498,0.0343596487066256,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000236_20141119_Capital_Pacific_Bancorp__Pacific_Continental_Corp,0.8603215837052797,0.1051418358329629,0.0345365804617574,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000237_20070614_Cardinal_State_Bank_Durham_NC__Yadkin_Financial_Corp,0.8580523682031287,0.1076910669725425,0.0342565648243288,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000238_20070201_ICNB_Financial_Corp__Firstbank_Corp,0.8580579774866124,0.1076855415410781,0.0342564809723094,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000239_20160602_Polonia_Bancorp_Inc__Prudential_Bancorp_Inc,0.8609567816249913,0.1043212793183772,0.0347219390566315,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000240_20130514_Mayflower_Bancorp_Inc__Independent_Bank_Corp,0.8600413005062908,0.1054987044284357,0.0344599950652734,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000241_20120604_First_Trust_Bank__BNC_Bancorp,0.8597127524744513,0.1058848155348358,0.0344024319907129,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000242_20160908_Ohio_Legacy_Corp__United_Community_Financial_Corp_OH,0.8609767184910555,0.1043057320791893,0.0347175494297552,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000244_20191219_FSB_Bancorp_Inc_NY__Evans_Bancorp_Inc,0.8617669517854107,0.1031106041489402,0.035122444065649,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000245_20171024_ASB_Financial_Corp__Peoples_Bancorp_Inc_OH,0.8612724150386002,0.1038953823590354,0.0348322026023644,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000246_20161122_New_Windsor_Bancorp_Inc__ACNB_Corp,0.8609964275306591,0.1042904074388114,0.0347131650305295,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000247_20110331_Community_Capital_Corp__Park_Sterling_Corp,0.8594075922670241,0.1062374915278605,0.0343549162051153,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000248_20130701_NorCal_Community_Bancorp__Bank_of_Marin_Bancorp,0.8600727106408704,0.1054706738589901,0.0344566155001395,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000249_20240307_Superior_Drilling_Products_Inc__Drilling_Tools_International_Corp,0.8596727228737517,0.1034569398971306,0.0368703372291177,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000250_20150529_Premier_Valley_Bank__Heartland_Financial_USA_Inc,0.8607203519068118,0.1046712111118327,0.0346084369813555,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000251_20231129_Eagle_Financial_Bancorp_Inc__LCNB_Corp,0.8625821025186622,0.1015878530258971,0.0358300444554406,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000252_20061221_Citizens_Bancorp_Inc_PA__Citizens___Northern_Corp,0.8578655154364455,0.1078908159482535,0.0342436686153009,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000254_20170412_Cornerstone_Bancorp_SC__First_Community_Corp_SC,0.8613352870450106,0.1038499734061808,0.0348147395488086,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000255_20131218_South_Street_Financial_Corp__BNC_Bancorp,0.8601333890581576,0.1054167590377551,0.0344498519040873,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000257_20101215_North_Penn_Bancorp_Inc__Norwood_Financial_Corp,0.8591549627710234,0.106529285452638,0.0343157517763385,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000258_20111220_Commercefirst_Bancorp_Inc__Sandy_Spring_Bancorp_Inc,0.8594876908364495,0.1061624149717711,0.0343498941917794,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000259_20120503_Alliance_Bankshares_Corp__WashingtonFirst_Bankshares_Inc,0.859826574540423,0.1057805568529266,0.0343928686066505,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000260_20130306_San_Diego_Trust_Bank__Pacific_Premier_Bancorp_Inc,0.8601597951900896,0.1053934313391727,0.0344467734707378,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000261_20200106_Community_Shores_Bank_Corp__ChoiceOne_Financial_Services_Inc,0.862118528549587,0.1026502401962742,0.0352312312541387,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000262_20110914_Mainline_Bancorp_Inc__S_T_Bancorp_Inc,0.8595225142241101,0.1061299266441583,0.0343475591317315,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000263_20061215_First_Brandon_Financial_Corp__Lake_Sunapee_Bank_Group,0.8579530711472493,0.1078042686393195,0.0342426602134312,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000264_20060906_BUCS_Financial_Corp__Community_Banks_Inc_PA,0.8579534117117691,0.1078039322423358,0.0342426560458952,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000265_20101018_Fort_Orange_Financial_Corp__Chemung_Financial_Corp,0.8591964990091925,0.106489783520354,0.0343137174704535,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000266_20130815_Rumson-Fair_Haven_Bank___Trust_Co__1st_Constitution_Bancorp,0.6910679395085368,0.219897074482977,0.0890349860084861,bbg_naive_bayes_temporal_tuned_full_training,event_frame_fallback_no_bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000268_20130313_Miscor_Group_Ltd__IES_Holdings_Inc,0.8560952507711951,0.1093604121868115,0.0345443370419934,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000269_20100902_Maryland_Bankcorp_Inc__Old_Line_Bancshares_Inc,0.8592070258977402,0.1064797955992379,0.0343131785030218,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000270_20080310_River_City_Bank_Mechanicsville_VA__Village_Bank_and_Trust_Financial_Corp,0.8585668312188763,0.1071653769026443,0.0342677918784794,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000271_20121009_First_Capital_Bancshares_Inc_OH__LCNB_Corp,0.8598714939590261,0.1057397843042461,0.0343887217367278,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000272_20080919_American_Home_Bank_National_Association__First_Chester_County_Corp,0.8585844725303594,0.1071482104509819,0.0342673170186587,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000274_20211109_Guaranty_Federal_Bancshares_Inc__QCR_Holdings_Inc,0.8623912408081342,0.10224281998646,0.0353659392054057,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000275_20100825_California_Oaks_State_Bank__CU_Bancorp_Los_Angeles_CA,0.8592411170663599,0.1064475442241308,0.0343113387095092,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000276_20210218_Bank_of_Fincastle_The__First_National_Corp_VA,0.8623993278637506,0.1022392750215548,0.0353613971146946,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000277_20160310_Delaware_Bancshares_Inc__Norwood_Financial_Corp,0.8611739684407375,0.104156325686843,0.0346697058724196,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000278_20090421_Endocare_Inc__HealthTronics_Inc,0.8589329757199434,0.1067816458139857,0.0342853784660709,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000282_20121228_Roebling_Financial_Corp_Inc__TF_Financial_Corp,0.8599234579553382,0.1056932039189343,0.0343833381257276,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000283_20140827_Phoenix_Bancorp_Inc__Mid_Penn_Bancorp_Inc,0.8605724299817522,0.1049291512621493,0.0344984187560985,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000284_20150626_FNBPA_Bancorp_Inc__Juniata_Valley_Financial_Corp,0.8608977184262467,0.1045302177847651,0.0345720637889882,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000285_20071211_Longleaf_Community_Bank__Four_Oaks_Fincorp_Inc,0.8583356973936141,0.1074126529718956,0.0342516496344902,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000286_20140121_Midwest_Bancshares_Inc_OH__Peoples_Bancorp_Inc_OH,0.8605913686374222,0.1049140121450953,0.0344946192174825,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000287_20150804_Pascack_Bancorp_Inc__Lakeland_Bancorp_Inc,0.8609047365614652,0.1045250251648675,0.0345702382736674,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000288_20111103_CKF_Bancorp_Inc__Kentucky_First_Federal_Bancorp,0.8596202101835304,0.1060400433494276,0.0343397464670419,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000289_20150303_Patapsco_Bancorp_Inc__Howard_Bancorp_Inc,0.8609278338413665,0.1045086434357142,0.0345635227229192,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000290_20140529_Virginia_Co_Bank__Eastern_Virginia_Bankshares_Inc,0.6881933951333997,0.2096962894991568,0.1021103153674434,bbg_naive_bayes_temporal_tuned_full_training,event_frame_fallback_no_bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000291_20070814_Sycamore_National_Bank_Cincinnati_Ohio__LCNB_Corp,0.8583685042653308,0.1073807970943712,0.034250698640298,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000292_20141030_Citizens_National_Bank_of_Meyersdale_The__Riverview_Financial_Corp,0.8606305542881831,0.1048852288218934,0.0344842168899234,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000293_20090115_Apple_Valley_Bank___Trust_Co_The__New_England_Bancshares_Inc,0.8590005510294566,0.1067182353234588,0.0342812136470847,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000294_20090630_Community_National_Corp_OH__NB_T_Financial_Group_Inc,0.8590006659238427,0.1067181390027619,0.0342811950733954,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000295_20170721_Liberty_Bell_Bank__Partners_Bancorp,0.856040991170292,0.1082995004642543,0.0356595083654536,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000296_20150805_Regal_Bancorp_Inc_MD__Old_Line_Bancshares_Inc,0.8609550390166757,0.1044957653419485,0.0345491956413758,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000297_20201210_GNB_Financial_Services_Inc__LINKBANCORP_Inc,0.8623170118844724,0.1025709122552506,0.035112075860277,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
E000298_20180531_Mercersburg_Financial_Corp__Orrstown_Financial_Services_Inc,0.8592899191289718,0.1049561410476254,0.0357539398234028,bbg_naive_bayes_temporal_tuned_full_training,bbg_key_match,Completed,completed,1997,1648,258,91,0.5,25.0,0.5,1.0,0.75,0.3329445317234491
