date,scope,active_trade_count,active_capacity_trade_count,active_notional,equal_weight_return,capacity_weighted_return,daily_return_%,cumulative_return_%
2011-04-13,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-14,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-15,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-18,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-19,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-20,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-21,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-22,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-25,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-26,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-27,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-28,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-04-29,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-02,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-03,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-04,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-05,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-06,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-09,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-10,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-11,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-12,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-13,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-16,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-17,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-18,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-19,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-20,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-23,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-24,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-25,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-26,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-27,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-30,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-05-31,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-01,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-02,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-03,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-06,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-07,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-08,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-09,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-10,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-13,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-14,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-15,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-16,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-17,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-20,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-21,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-22,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-23,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-24,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-27,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-28,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-29,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-06-30,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-01,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-04,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-05,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-06,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-07,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-08,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-11,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-12,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-13,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-14,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-15,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-18,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-19,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-20,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-21,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-22,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-25,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-26,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-27,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-28,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-07-29,all_tradable,0,0,0.0,0.0,0.0,0.0,29.87692444444432
2011-08-01,all_tradable,1,1,19657109.7974,0.0,0.0,0.0,29.87692444444432
2011-08-02,all_tradable,1,1,19657109.7974,0.022786937901499,0.022786937901499,2.2786937901499003,32.15561823459422
2011-08-03,all_tradable,1,1,19657109.7974,0.0107441113490364,0.0107441113490364,1.07441113490364,33.230029369497856
2011-08-04,all_tradable,1,1,19657109.7974,0.0292687366167021,0.0292687366167021,2.92687366167021,36.15690303116807
2011-08-05,all_tradable,1,1,19657109.7974,0.014558886509636,0.014558886509636,1.4558886509636,37.61279168213167
2011-08-08,all_tradable,1,1,19657109.7974,-0.0190032119914346,-0.0190032119914346,-1.90032119914346,35.71247048298821
2011-08-09,all_tradable,1,1,19657109.7974,-0.0066156316916487,-0.0066156316916487,-0.66156316916487,35.05090731382334
2011-08-10,all_tradable,1,1,19657109.7974,0.0143169164882227,0.0143169164882227,1.4316916488222702,36.48259896264561
2011-08-11,all_tradable,1,1,19657109.7974,0.0058950749464667,0.0058950749464667,0.5895074946466701,37.07210645729228
2011-08-12,all_tradable,1,1,19657109.7974,0.0219957173447537,0.0219957173447537,2.19957173447537,39.27167819176765
2011-08-15,all_tradable,1,1,19657109.7974,-0.0091873661670235,-0.0091873661670235,-0.91873661670235,38.352941575065294
2011-08-16,all_tradable,1,1,19657109.7974,-0.0069304068522484,-0.0069304068522484,-0.6930406852248401,37.65990088984046
2011-08-17,all_tradable,1,1,19657109.7974,-0.0075321199143468,-0.0075321199143468,-0.75321199143468,36.906688898405775
2011-08-18,all_tradable,1,1,19657109.7974,0.0346788008565311,0.0346788008565311,3.46788008565311,40.37456898405888
2011-08-19,all_tradable,1,1,19657109.7974,0.0054860813704496,0.0054860813704496,0.54860813704496,40.92317712110384
2011-08-22,all_tradable,1,1,19657109.7974,0.002367237687366,0.002367237687366,0.2367237687366,41.15990088984044
2011-08-23,all_tradable,1,1,19657109.7974,-0.0078533190578157,-0.0078533190578157,-0.78533190578157,40.374568984058875
2011-08-24,all_tradable,1,1,19657109.7974,-0.008340471092077,-0.008340471092077,-0.8340471092076999,39.54052187485117
2011-08-25,all_tradable,1,1,19657109.7974,0.007815845824411,0.007815845824411,0.7815845824411,40.32210645729227
2011-08-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-08-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-08-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-08-31,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-01,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-08,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-15,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-22,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-09-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-03,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-04,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-10,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-11,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-17,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-18,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-24,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-25,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-10-31,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-01,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-03,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-04,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-08,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-10,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-11,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-15,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-17,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-18,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-22,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-24,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-25,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-11-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-01,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-08,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-15,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-22,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2011-12-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-03,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-04,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-10,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-11,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-17,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-18,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-24,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-25,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-01-31,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-01,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-03,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-08,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-10,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-15,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-17,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-22,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-24,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-02-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-01,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-08,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-15,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-22,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-03-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-03,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-04,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-10,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-11,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-17,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-18,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-24,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-25,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-04-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-01,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-03,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-04,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-08,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-10,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-11,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-15,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-17,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-18,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-22,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-23,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-24,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-25,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-30,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-05-31,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-01,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-04,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-07,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-08,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-11,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-14,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-15,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-18,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-20,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-21,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-22,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-25,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-26,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-27,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-28,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-06-29,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-02,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-03,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-04,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-05,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-06,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-09,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-10,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-11,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-12,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-13,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-16,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-17,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-18,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
2012-07-19,all_tradable,0,0,0.0,0.0,0.0,0.0,40.32210645729227
